placekey,Median_Household_Income,Total_Population,case_rate,raw_visit_counts
24.0,73277.0,70766.49206349206,179.27,872.0
20.0,36327.0,103204.89743589744,210.39,911.0
13.0,75425.0,66015.01612903226,144.8,1067.0
19.0,39470.0,46717.5,159.93,2988.0
9.0,53140.0,70510.64864864865,109.54,308.0
14.0,94874.0,64148.88333333333,128.4,1747.0
10.0,42273.0,78106.15789473684,86.7,1814.0
19.0,76323.0,75235.328125,148.45,2243.0
14.0,77477.0,70015.62121212122,119.25,4347.0
17.0,33736.0,136902.25806451612,115.05,1114.0
15.0,21575.0,77394.33333333333,99.68,779.0
18.0,73246.0,60004.142857142855,150.69,2225.0
22.0,83951.0,94128.4857142857,158.42,6400.0
26.0,75036.0,62939.32142857143,176.48,5669.0
18.0,97463.0,75830.06451612903,130.77,4684.0
13.0,47027.0,59593.61111111111,147.91,814.0
5.0,46716.0,114047.64864864865,184.88,380.0
11.0,13435.0,42096.42857142857,238.05,1507.0
9.0,51590.0,53591.27777777778,63.06,3000.0
3.0,74069.0,51788.8125,43.12,1370.0
6.0,21410.0,64562.07142857143,87.67,714.0
6.0,36810.0,86053.13793103448,103.32,367.0
2.0,37511.0,73282.22857142857,66.62,601.0
5.0,16785.0,91249.30769230769,78.76,968.0
3.0,28470.0,90942.0,128.93,788.0
4.0,19014.0,108156.26666666666,88.39,701.0
4.0,5648.0,118327.4,74.24,334.0
2.0,33226.0,97608.5,70.05,350.0
4.0,34960.0,82511.6,70.75,398.0
7.0,35611.0,76582.89285714286,81.13,716.0
10.0,111344.0,60611.542372881355,83.36,2165.0
5.0,26783.0,65027.04347826087,107.05,425.0
2.0,23085.0,73432.64705882352,72.38,130.0
8.0,56265.0,66201.63888888889,95.58,1526.0
10.0,93231.0,60864.38181818182,82.92,3694.0
3.0,43278.0,80501.67647058824,171.52,218.0
14.0,72370.0,98009.8275862069,122.08,1257.0
11.0,77825.0,63700.27777777778,91.61,1790.0
5.0,40390.0,81934.33333333333,116.2,922.0
3.0,37464.0,89611.79310344828,92.8,1848.0
13.0,101125.0,79379.91025641025,137.05,1130.0
4.0,21058.0,108996.31578947368,116.94,493.0
3.0,37807.0,87762.52777777778,181.11,235.0
5.0,40347.0,94310.23529411765,141.18,2195.0
6.0,24619.0,93247.40909090909,155.16,941.0
3.0,17066.0,84208.92307692308,169.55,187.0
3.0,22157.0,71449.35294117648,87.16,758.0
8.0,30357.0,81522.1,177.18,695.0
3.0,40220.0,73318.26666666666,90.46,134.0
4.0,51430.0,81231.0,74.22,110.0
6.0,40887.0,91653.09677419355,121.25,780.0
2.0,37463.0,79799.19230769231,102.37,1872.0
4.0,28876.0,96399.95833333333,166.72,1288.0
2.0,29630.0,80662.5,160.57,190.0
5.0,20045.0,106387.27777777778,148.78,982.0
3.0,24476.0,90469.8947368421,72.12,1602.0
2.0,16255.0,79939.46666666666,32.29,269.0
6.0,24018.0,98215.52380952382,158.54,1129.0
8.0,62489.0,77103.19512195123,67.48,1711.0
8.0,36558.0,65523.68,153.33,1012.0
5.0,58392.0,77623.56410256411,137.8,890.0
7.0,54583.0,75141.94117647059,87.31,699.0
4.0,20205.0,80756.4375,104.78,752.0
10.0,62765.0,64188.48484848485,92.74,1528.0
10.0,21362.0,58847.3,109.37,1286.0
4.0,12727.0,69190.42857142857,110.48,254.0
4.0,19826.0,101618.0,110.69,1791.0
1099.0,24497.0,114473.8,217.29,51004.0
812.0,64237.0,50335.063829787236,181.88,28853.0
970.0,41607.0,140386.96875,159.32,27458.0
213.0,6278.0,188047.5,302.81,11978.0
141.0,6830.0,175644.0,239.8,4364.0
101.0,3260.0,200156.33333333334,295.7,3941.0
277.0,2149.0,243571.0,71.52,22081.0
444.0,49267.0,74524.23333333334,215.22,11325.0
490.0,25029.0,152838.0588235294,155.91,15073.0
815.0,37793.0,137434.125,229.16,21952.0
693.0,24644.0,116340.9,237.56,16872.0
902.0,14270.0,95838.72727272728,176.97,28917.0
572.0,24160.0,145088.13636363635,220.86,18669.0
806.0,37707.0,143567.0294117647,219.99,25663.0
573.0,11428.0,141507.5,185.74,20555.0
837.0,10184.0,146624.57142857142,237.48,30689.0
895.0,30875.0,118559.14814814815,218.28,62798.0
459.0,30798.0,145093.41666666666,102.45,18034.0
821.0,18458.0,157571.23529411765,184.49,25483.0
475.0,54108.0,142294.1219512195,132.72,29473.0
467.0,46506.0,143730.0606060606,75.33,14797.0
511.0,77550.0,109605.14285714286,112.42,15875.0
190.0,37874.0,73504.95238095238,147.42,7474.0
477.0,51255.0,78803.40625,105.69,16693.0
441.0,42322.0,159464.5625,109.77,12577.0
499.0,59201.0,51005.76315789474,166.19,20532.0
142.0,24836.0,59235.92857142857,126.41,4883.0
256.0,60524.0,59557.8,105.04,9572.0
277.0,54573.0,55634.54838709677,104.68,11890.0
292.0,46702.0,76533.74074074074,73.48,11374.0
212.0,40232.0,65039.083333333336,151.51,8649.0
271.0,33567.0,44390.608695652176,110.67,10959.0
763.0,23894.0,103623.4705882353,249.61,46174.0
107.0,21710.0,61325.066666666666,307.79,6290.0
357.0,18291.0,98528.66666666667,153.08,14026.0
116.0,26295.0,47037.92307692308,117.73,5884.0
215.0,45458.0,54731.0,97.8,7351.0
34.0,11358.0,114597.6,154.22,2804.0
521.0,24553.0,145586.30434782608,121.87,22885.0
26.0,9850.0,124464.0,127.3,1009.0
257.0,11449.0,134961.2,99.81,5382.0
398.0,44589.0,124173.5142857143,126.37,15972.0
33.0,10083.0,192102.75,160.49,2305.0
38.0,1783.0,89107.0,35.89,3497.0
30.0,37321.0,86778.41379310345,177.36,2863.0
4.0,14861.0,86501.81818181818,216.39,474.0
14.0,27604.0,82009.1875,207.45,977.0
10.0,30536.0,79201.77272727272,150.41,2305.0
24.0,37407.0,86598.125,168.0,3297.0
31.0,53623.0,92248.89743589744,299.2,6929.0
9.0,15794.0,108193.5,234.71,1692.0
16.0,27446.0,107681.75,264.92,5780.0
23.0,33011.0,109713.36842105263,276.26,5728.0
10.0,22444.0,88546.85,332.74,402.0
26.0,58347.0,104671.93939393939,260.43,3694.0
42.0,79078.0,96411.17647058824,202.11,6482.0
38.0,38865.0,37728.47826086957,156.23,2539.0
18.0,57045.0,33725.425,127.64,2111.0
15.0,62077.0,38982.61224489796,139.81,12903.0
10.0,28247.0,31837.571428571428,187.68,2746.0
16.0,33608.0,32120.821428571428,145.61,3223.0
19.0,86264.0,35585.236363636366,114.82,34088.0
20.0,61971.0,37627.17391304348,88.17,13579.0
17.0,74022.0,42246.166666666664,99.11,11371.0
17.0,39268.0,35939.206896551725,169.2,1691.0
18.0,47858.0,35597.97297297297,123.99,4635.0
18.0,49305.0,70092.60869565218,138.5,3728.0
18.0,69816.0,60757.58620689655,152.69,1846.0
25.0,69727.0,72518.23076923077,144.32,2415.0
5.0,4322.0,107659.5,163.35,1174.0
11.0,41057.0,79607.0625,176.24,1348.0
11.0,64819.0,70535.98113207547,148.65,1268.0
10.0,82057.0,45185.08571428571,131.3,2099.0
16.0,68909.0,41005.36956521739,70.68,840.0
15.0,66153.0,77169.14285714286,125.32,3267.0
10.0,21162.0,96045.88888888889,108.28,871.0
15.0,60650.0,42876.37777777778,117.68,1373.0
12.0,51370.0,58552.44736842105,186.09,1279.0
29.0,9226.0,31536.85714285714,83.5,2043.0
20.0,32872.0,64702.77777777778,133.37,1235.0
10.0,32221.0,100087.96,135.74,377.0
12.0,26718.0,84755.125,199.7,1105.0
2.0,35492.0,83183.48387096774,183.18,718.0
5.0,24540.0,78490.91304347826,125.8,315.0
10.0,38141.0,88669.05882352941,157.5,789.0
5.0,34171.0,80542.72,170.99,676.0
81.0,61363.0,133295.9024390244,170.16,5831.0
5.0,71180.0,64310.73846153846,139.13,224.0
11.0,74649.0,57845.55737704918,97.29,1346.0
11.0,42031.0,90354.03125,172.06,389.0
6.0,82345.0,60267.811320754714,187.98,308.0
20.0,82736.0,51642.605633802814,157.25,4709.0
16.0,94959.0,54760.03389830508,184.17,3183.0
15.0,68203.0,92088.30645161291,151.08,4401.0
10.0,62788.0,78506.68,168.98,967.0
31.0,59967.0,84678.72340425532,177.05,5009.0
11.0,51407.0,40087.92592592593,221.72,1332.0
9.0,62557.0,59509.63829787234,176.47,1475.0
19.0,85989.0,64325.333333333336,100.2,2233.0
19.0,61859.0,143231.08771929826,139.32,5399.0
16.0,51653.0,83041.57777777778,196.99,635.0
10.0,40126.0,137000.0303030303,183.51,359.0
14.0,63319.0,83818.55102040817,117.57,505.0
19.0,77871.0,47046.39344262295,59.95,1910.0
18.0,86486.0,58089.367647058825,66.6,1371.0
22.0,73277.0,70766.49206349206,208.74,845.0
21.0,36327.0,103204.89743589744,188.24,922.0
13.0,75425.0,66015.01612903226,175.48,1046.0
16.0,39470.0,46717.5,229.09,4594.0
9.0,53140.0,70510.64864864865,163.44,263.0
14.0,94874.0,64148.88333333333,169.48,1622.0
10.0,42273.0,78106.15789473684,124.49,1803.0
19.0,76323.0,75235.328125,160.42,2285.0
14.0,77477.0,70015.62121212122,153.0,4620.0
18.0,33736.0,136902.25806451612,85.61,1008.0
14.0,21575.0,77394.33333333333,99.68,827.0
18.0,73246.0,60004.142857142855,184.33,2162.0
22.0,83951.0,94128.4857142857,171.17,4747.0
26.0,75036.0,62939.32142857143,191.82,5375.0
19.0,97463.0,75830.06451612903,167.84,4476.0
14.0,47027.0,59593.61111111111,150.0,864.0
6.0,46716.0,114047.64864864865,183.01,281.0
10.0,13435.0,42096.42857142857,184.3,1566.0
10.0,51590.0,53591.27777777778,74.19,1927.0
3.0,74069.0,51788.8125,76.09,1390.0
6.0,21410.0,64562.07142857143,127.11,667.0
6.0,36810.0,86053.13793103448,147.23,449.0
3.0,37511.0,73282.22857142857,88.83,436.0
5.0,16785.0,91249.30769230769,89.26,939.0
3.0,28470.0,90942.0,87.22,692.0
4.0,19014.0,108156.26666666666,99.44,717.0
4.0,5648.0,118327.4,133.62,355.0
2.0,33226.0,97608.5,103.68,300.0
4.0,34960.0,82511.6,111.83,315.0
7.0,35611.0,76582.89285714286,115.55,680.0
9.0,111344.0,60611.542372881355,132.28,1652.0
5.0,26783.0,65027.04347826087,127.87,427.0
2.0,23085.0,73432.64705882352,72.38,130.0
9.0,56265.0,66201.63888888889,113.71,1396.0
11.0,93231.0,60864.38181818182,118.92,3153.0
3.0,43278.0,80501.67647058824,171.52,191.0
14.0,72370.0,98009.8275862069,143.12,1097.0
11.0,77825.0,63700.27777777778,139.21,1521.0
4.0,40390.0,81934.33333333333,160.46,899.0
3.0,37464.0,89611.79310344828,188.34,1723.0
13.0,101125.0,79379.91025641025,163.1,1094.0
4.0,21058.0,108996.31578947368,154.36,519.0
3.0,37807.0,87762.52777777778,144.37,158.0
5.0,40347.0,94310.23529411765,145.81,1794.0
6.0,24619.0,93247.40909090909,225.68,899.0
3.0,17066.0,84208.92307692308,137.76,163.0
3.0,22157.0,71449.35294117648,98.52,726.0
8.0,30357.0,81522.1,144.97,695.0
3.0,40220.0,73318.26666666666,125.05,181.0
4.0,51430.0,81231.0,107.21,96.0
5.0,40887.0,91653.09677419355,121.25,820.0
2.0,37463.0,79799.19230769231,179.78,1894.0
4.0,28876.0,96399.95833333333,206.86,1210.0
2.0,29630.0,80662.5,150.94,183.0
5.0,20045.0,106387.27777777778,104.15,873.0
3.0,24476.0,90469.8947368421,118.78,1709.0
2.0,16255.0,79939.46666666666,123.78,213.0
6.0,24018.0,98215.52380952382,183.41,823.0
8.0,62489.0,77103.19512195123,115.22,1590.0
8.0,36558.0,65523.68,131.43,950.0
5.0,58392.0,77623.56410256411,208.2,688.0
7.0,54583.0,75141.94117647059,107.85,665.0
4.0,20205.0,80756.4375,164.65,570.0
10.0,62765.0,64188.48484848485,182.48,1405.0
10.0,21362.0,58847.3,190.21,1116.0
4.0,12727.0,69190.42857142857,126.26,270.0
4.0,19826.0,101618.0,144.37,1708.0
1086.0,24497.0,114473.8,228.15,49523.0
816.0,64237.0,50335.063829787236,143.38,27215.0
966.0,41607.0,140386.96875,181.56,24133.0
209.0,6278.0,188047.5,134.58,11360.0
152.0,6830.0,175644.0,182.71,4401.0
105.0,3260.0,200156.33333333334,147.85,3913.0
281.0,2149.0,243571.0,185.94,21576.0
436.0,49267.0,74524.23333333334,180.22,11597.0
475.0,25029.0,152838.0588235294,173.9,14537.0
817.0,37793.0,137434.125,186.95,20638.0
692.0,24644.0,116340.9,164.13,16313.0
916.0,14270.0,95838.72727272728,131.86,27125.0
567.0,24160.0,145088.13636363635,158.23,17458.0
842.0,37707.0,143567.0294117647,200.35,24262.0
553.0,11428.0,141507.5,230.57,19242.0
816.0,10184.0,146624.57142857142,237.48,28820.0
885.0,30875.0,118559.14814814815,220.58,53271.0
453.0,30798.0,145093.41666666666,85.01,18674.0
834.0,18458.0,157571.23529411765,135.94,26266.0
474.0,54108.0,142294.1219512195,119.78,25668.0
476.0,46506.0,143730.0606060606,89.02,14613.0
533.0,77550.0,109605.14285714286,110.24,15757.0
183.0,37874.0,73504.95238095238,124.15,7466.0
473.0,51255.0,78803.40625,124.62,16172.0
444.0,42322.0,159464.5625,149.88,12757.0
500.0,59201.0,51005.76315789474,181.53,20372.0
146.0,24836.0,59235.92857142857,112.74,5615.0
257.0,60524.0,59557.8,123.68,9204.0
276.0,54573.0,55634.54838709677,85.64,11923.0
293.0,46702.0,76533.74074074074,85.44,11312.0
216.0,40232.0,65039.083333333336,101.79,8427.0
258.0,33567.0,44390.608695652176,170.26,11108.0
752.0,23894.0,103623.4705882353,260.63,40614.0
113.0,21710.0,61325.066666666666,254.89,6465.0
356.0,18291.0,98528.66666666667,227.43,13077.0
115.0,26295.0,47037.92307692308,161.88,6528.0
206.0,45458.0,54731.0,113.72,7320.0
31.0,11358.0,114597.6,145.65,2119.0
526.0,24553.0,145586.30434782608,164.88,23879.0
23.0,9850.0,124464.0,206.86,963.0
252.0,11449.0,134961.2,125.84,5392.0
394.0,44589.0,124173.5142857143,138.32,15802.0
34.0,10083.0,192102.75,74.9,2040.0
39.0,1783.0,89107.0,35.89,3009.0
29.0,37321.0,86778.41379310345,218.48,2984.0
4.0,14861.0,86501.81818181818,146.06,482.0
14.0,27604.0,82009.1875,275.34,1003.0
11.0,30536.0,79201.77272727272,241.13,2402.0
24.0,37407.0,86598.125,217.0,3166.0
31.0,53623.0,92248.89743589744,261.33,7044.0
9.0,15794.0,108193.5,362.12,1511.0
16.0,27446.0,107681.75,274.98,5864.0
25.0,33011.0,109713.36842105263,279.3,5705.0
8.0,22444.0,88546.85,243.16,368.0
27.0,58347.0,104671.93939393939,304.65,3384.0
44.0,79078.0,96411.17647058824,215.08,6308.0
35.0,38865.0,37728.47826086957,154.12,2461.0
18.0,57045.0,33725.425,127.64,1487.0
15.0,62077.0,38982.61224489796,120.75,28630.0
10.0,28247.0,31837.571428571428,211.47,2471.0
15.0,33608.0,32120.821428571428,145.61,4887.0
19.0,86264.0,35585.236363636366,109.45,14216.0
20.0,61971.0,37627.17391304348,108.52,17521.0
17.0,74022.0,42246.166666666664,112.4,10556.0
17.0,39268.0,35939.206896551725,196.35,1626.0
18.0,47858.0,35597.97297297297,125.69,4244.0
18.0,49305.0,70092.60869565218,164.98,3722.0
18.0,69816.0,60757.58620689655,126.14,1942.0
25.0,69727.0,72518.23076923077,122.89,2642.0
5.0,4322.0,107659.5,163.35,1492.0
11.0,41057.0,79607.0625,171.61,1332.0
10.0,64819.0,70535.98113207547,190.72,1376.0
11.0,82057.0,45185.08571428571,163.63,2043.0
16.0,68909.0,41005.36956521739,122.09,879.0
15.0,66153.0,77169.14285714286,162.5,4355.0
11.0,21162.0,96045.88888888889,160.07,922.0
15.0,60650.0,42876.37777777778,133.86,1535.0
13.0,51370.0,58552.44736842105,194.55,1150.0
28.0,9226.0,31536.85714285714,175.36,1926.0
19.0,32872.0,64702.77777777778,163.79,1158.0
11.0,32221.0,100087.96,176.46,385.0
12.0,26718.0,84755.125,256.28,1088.0
2.0,35492.0,83183.48387096774,237.57,778.0
5.0,24540.0,78490.91304347826,125.8,245.0
10.0,38141.0,88669.05882352941,210.0,746.0
5.0,34171.0,80542.72,168.32,409.0
80.0,61363.0,133295.9024390244,138.05,5819.0
7.0,71180.0,64310.73846153846,155.49,218.0
12.0,74649.0,57845.55737704918,86.91,1339.0
11.0,42031.0,90354.03125,161.03,367.0
8.0,82345.0,60267.811320754714,182.22,287.0
21.0,82736.0,51642.605633802814,216.78,4846.0
16.0,94959.0,54760.03389830508,171.61,6367.0
15.0,68203.0,92088.30645161291,162.93,4480.0
9.0,62788.0,78506.68,175.07,1029.0
32.0,59967.0,84678.72340425532,185.9,11390.0
11.0,51407.0,40087.92592592593,251.46,1359.0
9.0,62557.0,59509.63829787234,185.75,1425.0
20.0,85989.0,64325.333333333336,94.81,2104.0
20.0,61859.0,143231.08771929826,143.63,5404.0
15.0,51653.0,83041.57777777778,178.75,619.0
10.0,40126.0,137000.0303030303,176.17,341.0
15.0,63319.0,83818.55102040817,136.49,575.0
19.0,77871.0,47046.39344262295,49.95,1717.0
17.0,86486.0,58089.367647058825,67.66,1348.0
20.0,73277.0,70766.49206349206,206.28,861.0
21.0,36327.0,103204.89743589744,196.55,1458.0
13.0,75425.0,66015.01612903226,160.75,1114.0
16.0,39470.0,46717.5,168.57,6297.0
8.0,53140.0,70510.64864864865,121.71,275.0
16.0,94874.0,64148.88333333333,147.91,1597.0
10.0,42273.0,78106.15789473684,140.05,1534.0
19.0,76323.0,75235.328125,179.57,2161.0
13.0,77477.0,70015.62121212122,169.87,4586.0
17.0,33736.0,136902.25806451612,125.75,1076.0
14.0,21575.0,77394.33333333333,77.53,901.0
18.0,73246.0,60004.142857142855,234.11,2142.0
23.0,83951.0,94128.4857142857,187.12,4846.0
25.0,75036.0,62939.32142857143,170.08,5488.0
19.0,97463.0,75830.06451612903,176.08,4477.0
14.0,47027.0,59593.61111111111,189.58,833.0
6.0,46716.0,114047.64864864865,175.54,356.0
10.0,13435.0,42096.42857142857,222.69,1663.0
9.0,51590.0,53591.27777777778,94.59,2874.0
3.0,74069.0,51788.8125,68.48,1313.0
6.0,21410.0,64562.07142857143,131.5,716.0
6.0,36810.0,86053.13793103448,178.23,372.0
3.0,37511.0,73282.22857142857,105.48,440.0
5.0,16785.0,91249.30769230769,141.77,917.0
3.0,28470.0,90942.0,136.52,634.0
4.0,19014.0,108156.26666666666,143.63,692.0
4.0,5648.0,118327.4,0.0,266.0
2.0,33226.0,97608.5,84.06,283.0
4.0,34960.0,82511.6,141.5,291.0
7.0,35611.0,76582.89285714286,169.63,703.0
9.0,111344.0,60611.542372881355,121.41,1682.0
5.0,26783.0,65027.04347826087,184.37,475.0
2.0,23085.0,73432.64705882352,173.08,131.0
9.0,56265.0,66201.63888888889,107.11,1292.0
10.0,93231.0,60864.38181818182,85.1,3133.0
3.0,43278.0,80501.67647058824,212.59,217.0
14.0,72370.0,98009.8275862069,133.3,1284.0
11.0,77825.0,63700.27777777778,102.32,1481.0
5.0,40390.0,81934.33333333333,146.63,1026.0
3.0,37464.0,89611.79310344828,117.37,1593.0
13.0,101125.0,79379.91025641025,166.0,1075.0
4.0,21058.0,108996.31578947368,135.65,523.0
3.0,37807.0,87762.52777777778,233.61,200.0
5.0,40347.0,94310.23529411765,178.21,1899.0
6.0,24619.0,93247.40909090909,285.63,1054.0
3.0,17066.0,84208.92307692308,153.66,198.0
3.0,22157.0,71449.35294117648,121.26,690.0
8.0,30357.0,81522.1,125.64,649.0
3.0,40220.0,73318.26666666666,138.35,189.0
4.0,51430.0,81231.0,136.07,143.0
5.0,40887.0,91653.09677419355,167.24,763.0
2.0,37463.0,79799.19230769231,137.33,1926.0
4.0,28876.0,96399.95833333333,209.95,1211.0
2.0,29630.0,80662.5,122.04,204.0
5.0,20045.0,106387.27777777778,114.07,644.0
3.0,24476.0,90469.8947368421,135.75,1633.0
2.0,16255.0,79939.46666666666,139.93,181.0
6.0,24018.0,98215.52380952382,189.63,947.0
8.0,62489.0,77103.19512195123,138.26,1669.0
8.0,36558.0,65523.68,183.45,1002.0
5.0,58392.0,77623.56410256411,181.24,766.0
8.0,54583.0,75141.94117647059,90.73,674.0
4.0,20205.0,80756.4375,104.78,599.0
10.0,62765.0,64188.48484848485,194.45,1630.0
10.0,21362.0,58847.3,252.03,1256.0
4.0,12727.0,69190.42857142857,142.04,274.0
4.0,19826.0,101618.0,250.25,2114.0
1074.0,24497.0,114473.8,170.21,49201.0
796.0,64237.0,50335.063829787236,124.8,24360.0
972.0,41607.0,140386.96875,198.23,31222.0
208.0,6278.0,188047.5,100.94,9550.0
140.0,6830.0,175644.0,308.32,3965.0
98.0,3260.0,200156.33333333334,118.28,3390.0
284.0,2149.0,243571.0,114.43,20603.0
448.0,49267.0,74524.23333333334,173.22,11225.0
487.0,25029.0,152838.0588235294,179.89,13889.0
799.0,37793.0,137434.125,207.05,20066.0
701.0,24644.0,116340.9,151.17,14565.0
898.0,14270.0,95838.72727272728,111.04,24667.0
571.0,24160.0,145088.13636363635,207.67,15997.0
808.0,37707.0,143567.0294117647,198.38,23918.0
556.0,11428.0,141507.5,153.72,18783.0
825.0,10184.0,146624.57142857142,330.77,26216.0
880.0,30875.0,118559.14814814815,222.87,47358.0
452.0,30798.0,145093.41666666666,165.67,18209.0
823.0,18458.0,157571.23529411765,139.18,24006.0
473.0,54108.0,142294.1219512195,123.01,22326.0
485.0,46506.0,143730.0606060606,118.13,14409.0
526.0,77550.0,109605.14285714286,98.23,15445.0
186.0,37874.0,73504.95238095238,193.98,6948.0
465.0,51255.0,78803.40625,116.73,15544.0
437.0,42322.0,159464.5625,130.88,12420.0
502.0,59201.0,51005.76315789474,213.49,19166.0
142.0,24836.0,59235.92857142857,198.16,5105.0
255.0,60524.0,59557.8,127.07,9012.0
274.0,54573.0,55634.54838709677,112.61,11544.0
291.0,46702.0,76533.74074074074,109.37,10892.0
207.0,40232.0,65039.083333333336,71.02,8017.0
266.0,33567.0,44390.608695652176,187.29,10515.0
747.0,23894.0,103623.4705882353,253.28,34639.0
112.0,21710.0,61325.066666666666,250.08,6174.0
359.0,18291.0,98528.66666666667,144.33,11670.0
120.0,26295.0,47037.92307692308,217.07,5495.0
202.0,45458.0,54731.0,136.47,6883.0
33.0,11358.0,114597.6,145.65,2400.0
524.0,24553.0,145586.30434782608,93.19,29227.0
23.0,9850.0,124464.0,111.38,1009.0
252.0,11449.0,134961.2,134.52,5368.0
412.0,44589.0,124173.5142857143,122.95,24728.0
33.0,10083.0,192102.75,128.39,1781.0
37.0,1783.0,89107.0,125.63,2871.0
29.0,37321.0,86778.41379310345,179.93,2943.0
4.0,14861.0,86501.81818181818,227.21,462.0
14.0,27604.0,82009.1875,241.39,991.0
12.0,30536.0,79201.77272727272,167.12,2227.0
25.0,37407.0,86598.125,182.0,2785.0
31.0,53623.0,92248.89743589744,268.9,6274.0
9.0,15794.0,108193.5,281.65,1304.0
16.0,27446.0,107681.75,241.44,5014.0
25.0,33011.0,109713.36842105263,306.62,5858.0
9.0,22444.0,88546.85,264.49,296.0
25.0,58347.0,104671.93939393939,322.67,3545.0
41.0,79078.0,96411.17647058824,205.35,6170.0
35.0,38865.0,37728.47826086957,219.56,2576.0
18.0,57045.0,33725.425,111.68,2081.0
15.0,62077.0,38982.61224489796,116.93,19914.0
10.0,28247.0,31837.571428571428,206.19,2022.0
16.0,33608.0,32120.821428571428,174.25,9953.0
19.0,86264.0,35585.236363636366,155.59,7059.0
20.0,61971.0,37627.17391304348,153.28,6828.0
17.0,74022.0,42246.166666666664,120.86,17564.0
17.0,39268.0,35939.206896551725,196.35,1476.0
18.0,47858.0,35597.97297297297,168.15,4736.0
17.0,49305.0,70092.60869565218,224.04,3512.0
19.0,69816.0,60757.58620689655,152.69,1749.0
26.0,69727.0,72518.23076923077,118.6,2528.0
5.0,4322.0,107659.5,140.01,991.0
11.0,41057.0,79607.0625,187.84,1192.0
11.0,64819.0,70535.98113207547,171.08,1221.0
10.0,82057.0,45185.08571428571,166.57,1939.0
17.0,68909.0,41005.36956521739,149.08,861.0
14.0,66153.0,77169.14285714286,206.56,3216.0
9.0,21162.0,96045.88888888889,127.11,927.0
15.0,60650.0,42876.37777777778,127.98,1734.0
13.0,51370.0,58552.44736842105,218.24,1134.0
28.0,9226.0,31536.85714285714,133.61,1960.0
19.0,32872.0,64702.77777777778,231.65,1070.0
10.0,32221.0,100087.96,187.32,356.0
12.0,26718.0,84755.125,179.73,1049.0
2.0,35492.0,83183.48387096774,163.15,687.0
4.0,24540.0,78490.91304347826,114.01,280.0
10.0,38141.0,88669.05882352941,110.53,712.0
5.0,34171.0,80542.72,146.95,377.0
80.0,61363.0,133295.9024390244,163.74,5265.0
7.0,71180.0,64310.73846153846,141.85,210.0
12.0,74649.0,57845.55737704918,111.56,1280.0
11.0,42031.0,90354.03125,183.09,428.0
7.0,82345.0,60267.811320754714,192.6,4943.0
22.0,82736.0,51642.605633802814,190.94,9162.0
15.0,94959.0,54760.03389830508,176.84,8232.0
13.0,68203.0,92088.30645161291,177.74,4384.0
10.0,62788.0,78506.68,144.63,1084.0
34.0,59967.0,84678.72340425532,187.87,2748.0
11.0,51407.0,40087.92592592593,292.02,1288.0
9.0,62557.0,59509.63829787234,202.78,1431.0
